site_id,date,precip_mm,tmin_c,tmax_c,awnd,snow,snwd_mm,source
02087500,2021-08-07,8.1,19.4,25.6,1.0,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-08-08,0.0,18.3,32.8,1.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-08-09,0.0,20.6,33.9,2.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-08-10,0.0,22.8,35.6,2.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-08-11,0.0,23.3,36.1,3.4,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-08-12,0.0,23.3,36.7,3.0,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-08-13,0.0,24.4,37.8,3.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-08-14,14.0,21.7,35.0,2.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-08-15,3.8,21.1,31.1,0.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-08-16,9.9,21.7,32.2,1.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-08-17,2.0,22.8,30.0,2.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-08-18,2.5,24.4,32.8,4.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-08-19,11.2,22.8,34.4,1.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-08-20,9.1,22.8,30.6,1.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-08-21,0.0,22.2,31.1,1.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-08-22,8.9,21.1,33.3,1.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-08-23,0.0,20.0,33.3,0.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-08-24,0.0,22.2,34.4,1.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-08-25,0.0,22.2,35.0,1.0,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-08-26,0.0,22.8,33.9,2.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-08-27,0.0,22.2,33.9,2.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-08-28,0.0,22.8,35.0,2.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-08-29,0.0,21.7,35.0,1.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-08-30,0.0,22.2,35.6,2.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-08-31,0.0,22.2,34.4,3.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-01,5.3,20.0,31.1,6.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-02,0.0,14.4,27.2,3.0,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-03,0.0,12.2,28.3,1.4,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-04,0.0,12.2,29.4,1.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-05,0.0,17.8,31.7,3.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-06,0.0,18.9,28.9,2.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-07,0.0,16.7,32.8,1.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-08,0.0,22.2,33.9,3.4,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-09,40.6,17.2,23.9,2.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-10,0.0,13.9,26.7,1.4,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-11,0.0,13.3,28.3,1.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-12,0.0,16.7,30.6,2.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-13,0.0,17.8,32.2,1.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-14,0.0,19.4,32.8,2.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-15,0.0,22.2,31.7,3.0,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-16,0.0,21.1,29.4,1.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-17,0.3,22.2,28.3,2.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-18,0.0,21.7,30.0,1.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-19,0.0,18.9,32.2,2.0,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-20,0.0,21.1,28.9,3.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-21,7.9,19.4,26.7,3.4,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-22,18.5,17.2,26.7,4.0,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-23,0.0,12.2,25.6,1.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-24,0.0,10.6,24.4,1.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-25,0.0,9.4,25.6,0.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-26,0.0,10.6,25.6,1.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-27,0.0,10.6,28.9,1.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-28,0.0,15.0,30.6,2.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-29,0.0,15.6,28.9,1.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-09-30,0.0,15.6,27.8,1.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-01,0.0,14.4,27.8,1.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-02,0.0,14.4,29.4,2.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-03,0.0,16.7,30.6,3.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-04,11.9,18.3,31.1,2.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-05,0.0,18.9,31.1,1.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-06,0.0,19.4,28.3,2.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-07,0.0,18.9,25.0,4.0,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-08,0.5,19.4,23.9,2.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-09,126.0,17.2,20.0,3.0,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-10,0.0,17.8,24.4,3.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-11,0.0,17.8,22.2,2.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-12,0.0,15.0,21.7,1.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-13,0.0,13.9,27.8,0.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-14,0.0,15.6,28.9,0.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-15,0.0,15.0,29.4,1.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-16,4.3,13.3,29.4,3.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-17,0.0,7.2,18.9,1.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-18,0.0,5.6,21.7,1.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-19,0.0,5.6,23.9,1.0,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-20,0.0,7.2,26.1,0.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-21,0.0,8.9,26.1,3.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-22,0.3,12.2,25.6,2.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-23,0.0,10.0,22.8,1.0,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-24,0.0,8.9,25.6,1.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-25,26.4,16.1,26.1,2.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-26,0.0,8.3,21.1,3.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-27,0.0,7.8,21.1,1.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-28,7.1,8.3,22.2,3.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-29,14.7,12.8,21.7,4.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-30,0.0,9.4,16.1,3.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-10-31,0.0,9.4,22.2,2.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-01,0.0,6.1,21.1,0.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-02,0.0,7.2,18.9,2.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-03,0.0,6.7,13.3,2.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-04,1.8,3.9,8.9,2.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-05,0.0,1.1,11.7,2.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-06,0.0,3.3,12.2,5.4,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-07,0.0,4.4,15.6,3.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-08,0.0,1.1,21.7,1.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-09,0.0,3.3,25.0,1.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-10,0.0,6.1,26.1,0.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-11,0.5,7.2,23.9,2.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-12,0.0,7.8,21.7,2.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-13,0.0,4.4,18.9,2.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-14,0.0,-1.6,14.4,1.4,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-15,0.0,0.6,12.2,2.0,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-16,0.0,-1.0,19.4,1.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-17,0.0,5.6,23.9,2.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-18,0.0,11.1,24.4,4.4,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-19,0.0,0.6,15.0,2.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-20,0.0,-3.2,12.2,1.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-21,0.0,1.1,17.8,0.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-22,13.2,5.0,13.9,1.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-23,0.0,-2.7,8.3,1.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-24,0.0,-4.3,11.7,0.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-25,0.0,-1.6,17.2,2.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-26,3.6,1.7,12.2,2.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-27,0.0,-2.1,12.2,1.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-28,0.0,1.7,16.7,2.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-29,0.0,-2.7,9.4,1.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-11-30,0.0,-3.2,15.0,3.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-01,0.0,-1.0,19.4,1.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-02,0.0,7.2,21.7,3.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-03,0.0,6.7,23.3,1.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-04,0.0,6.7,22.8,1.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-05,0.0,5.6,16.7,2.4,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-06,0.0,8.3,22.8,5.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-07,0.0,5.0,13.3,2.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-08,3.6,0.0,8.9,0.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-09,0.0,-2.7,7.2,1.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-10,0.0,2.8,15.0,1.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-11,10.4,12.8,22.8,5.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-12,0.0,-1.0,14.4,1.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-13,0.0,-2.7,15.6,0.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-14,0.0,-2.1,16.1,1.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-15,0.0,0.0,16.7,0.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-16,0.0,2.2,20.6,2.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-17,0.0,12.2,22.8,3.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-18,0.5,15.0,21.7,4.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-19,17.0,1.1,18.3,3.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-20,0.0,-1.6,6.7,2.0,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-21,6.9,-1.0,5.0,1.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-22,0.0,2.8,14.4,2.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-23,0.0,-2.7,10.6,1.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-24,0.0,1.7,17.2,5.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-25,0.0,9.4,22.2,5.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-26,0.0,8.3,22.8,1.4,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-27,0.0,7.2,18.9,1.4,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-28,0.0,11.7,23.9,4.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-29,0.5,16.1,22.8,5.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-30,2.5,17.8,19.4,2.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2021-12-31,0.0,16.1,23.3,2.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-01,10.9,17.8,26.1,6.4,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-02,20.6,15.0,21.1,5.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-03,58.2,-0.5,15.6,4.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-04,0.0,-3.2,6.7,1.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-05,0.0,-1.0,15.0,2.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-06,0.0,2.8,15.0,2.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-07,0.0,-2.7,11.1,3.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-08,0.0,-6.0,5.6,1.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-09,15.7,2.8,18.9,4.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-10,0.0,1.1,11.7,2.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-11,0.0,-2.7,5.0,1.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-12,0.0,-3.8,11.7,2.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-13,0.0,-2.7,11.7,0.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-14,0.0,2.8,13.3,1.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-15,0.0,-2.1,4.4,2.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-16,31.0,-3.8,3.3,5.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-17,0.0,0.6,5.6,5.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-18,0.0,-3.8,9.4,1.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-19,0.0,-2.1,15.6,3.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-20,8.6,-1.0,10.0,3.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-21,3.8,-5.5,-1.0,4.8,38.0,50.0,NOAA_CDO_GHCND
02087500,2022-01-22,1.5,-7.1,1.7,1.7,20.0,50.0,NOAA_CDO_GHCND
02087500,2022-01-23,0.0,-8.2,8.3,1.8,0.0,30.0,NOAA_CDO_GHCND
02087500,2022-01-24,0.0,-2.7,11.1,1.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-25,0.0,1.7,16.1,1.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-26,0.0,-2.1,5.6,3.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-27,0.0,-6.6,6.1,1.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-28,0.0,-3.2,8.9,1.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-29,1.3,-3.8,2.2,3.9,10.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-30,0.0,-9.3,6.7,1.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-01-31,0.0,-5.5,11.7,1.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-01,0.0,-2.1,11.1,1.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-02,0.0,-3.8,15.6,1.4,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-03,0.5,8.9,21.1,4.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-04,7.6,8.3,19.4,6.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-05,0.0,-2.7,8.3,2.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-06,0.0,-4.9,6.7,2.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-07,13.5,0.0,2.8,2.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-08,0.0,0.6,10.0,1.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-09,0.0,-2.1,15.6,1.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-10,0.0,0.6,19.4,3.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-11,0.0,2.2,21.1,3.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-12,0.0,6.7,22.8,3.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-13,0.0,0.0,12.2,3.0,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-14,0.0,-2.7,10.0,1.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-15,0.0,-4.9,11.7,1.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-16,0.0,0.6,19.4,3.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-17,0.0,11.7,23.9,5.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-18,4.1,3.3,21.7,5.0,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-19,0.0,-2.1,15.6,2.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-20,0.0,-3.2,12.2,2.4,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-21,0.0,0.0,21.7,1.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-22,0.0,15.0,22.8,5.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-23,2.3,12.8,21.7,2.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-24,1.0,5.6,13.9,3.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-25,0.3,5.6,20.6,2.4,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-26,0.5,4.4,8.9,2.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-27,4.8,2.2,7.8,1.4,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-02-28,0.0,0.0,15.6,2.0,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-01,0.0,0.0,20.0,1.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-02,0.0,5.6,24.4,2.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-03,0.0,7.8,28.9,3.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-04,0.0,5.0,15.6,3.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-05,0.0,7.2,21.1,2.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-06,0.0,16.7,27.2,6.4,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-07,2.8,17.2,27.8,8.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-08,9.9,9.4,17.2,2.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-09,10.7,7.2,11.1,2.0,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-10,1.3,6.1,9.4,3.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-11,1.5,7.2,16.1,1.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-12,25.7,-2.1,15.6,4.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-13,0.0,-4.9,11.1,3.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-14,0.0,0.0,19.4,1.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-15,0.0,3.9,21.7,2.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-16,16.5,8.9,22.2,2.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-17,14.0,12.8,21.1,2.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-18,0.0,8.9,25.0,3.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-19,0.0,16.1,26.1,7.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-20,0.0,7.8,19.4,3.4,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-21,0.0,1.1,21.7,1.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-22,0.0,8.3,24.4,3.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-23,3.3,15.0,23.3,4.4,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-24,11.9,15.0,22.8,5.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-25,0.0,11.1,21.1,3.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-26,0.0,6.7,16.7,3.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-27,0.0,1.1,15.6,3.4,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-28,0.0,-1.6,16.1,3.4,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-29,0.0,-1.0,12.8,1.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-30,0.0,4.4,23.9,3.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-03-31,18.3,18.3,22.8,7.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-01,0.0,7.8,20.6,4.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-02,0.0,1.7,18.9,1.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-03,0.0,7.8,21.1,2.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-04,0.0,3.3,20.0,2.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-05,9.1,11.1,24.4,3.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-06,0.0,16.1,27.2,4.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-07,1.3,12.2,26.7,3.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-08,4.1,9.4,20.0,3.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-09,0.0,7.2,13.3,3.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-10,0.0,3.9,17.8,3.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-11,0.0,6.1,27.8,3.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-12,0.0,15.6,28.3,3.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-13,0.0,17.2,28.9,5.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-14,0.0,19.4,27.8,5.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-15,0.8,12.2,23.9,2.4,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-16,0.0,10.6,24.4,2.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-17,0.0,13.3,23.9,4.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-18,35.3,5.0,13.3,4.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-19,0.0,3.9,15.0,3.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-20,0.0,1.1,18.9,1.3,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-21,0.0,6.1,23.9,2.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-22,0.0,11.7,28.3,2.0,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-23,0.0,15.0,28.3,2.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-24,0.0,15.0,28.9,3.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-25,0.0,15.0,29.4,3.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-26,1.5,15.6,31.1,3.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-27,0.0,10.0,22.2,2.4,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-28,0.0,7.2,21.7,1.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-29,0.0,7.2,21.7,2.7,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-04-30,0.0,12.8,22.2,1.6,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-05-01,20.8,10.0,28.3,2.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-05-02,0.0,17.8,28.9,3.0,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-05-03,0.0,18.3,31.7,3.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-05-04,0.0,19.4,31.1,3.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-05-05,0.0,16.7,24.4,3.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-05-06,24.6,16.7,29.4,3.5,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-05-07,0.5,11.7,23.9,3.9,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-05-08,0.3,8.3,11.7,4.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-05-09,0.0,6.7,21.7,3.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-05-10,0.0,8.9,23.9,4.2,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-05-11,0.0,11.7,25.0,5.0,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-05-12,1.8,16.7,21.1,4.8,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-05-13,0.0,17.2,25.6,3.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-05-14,0.0,17.8,26.7,1.1,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-05-15,0.0,16.1,30.0,2.4,0.0,0.0,NOAA_CDO_GHCND
02087500,2022-05-16,0.3,17.8,30.6,3.3,0.0,0.0,NOAA_CDO_GHCND
